Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
48;0;60;no;1;no;"{""code"": ""35004"", ""name"": ""Place du Président Salvador Allende"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531087236, ""gps"": {""latitude"": 48.897307310356055, ""longitude"": 2.40079153681279}}";0;yes;0;7;no;0;5;0;35004;Place du Président Salvador Allende;Operative;yes;48.8973073104, 2.40079153681;2018-07-08
0;0;0;no;1;no;"{""code"": ""19036"", ""name"": ""Hôpital Robert Debré"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1561873208, ""gps"": {""latitude"": 48.87956876386225, ""longitude"": 2.4012206902213995}}";0;yes;31;1;no;33;1;0;19036;Hôpital Robert Debré;Operative;no;48.8795687639, 2.40122069022;2019-06-30
24;0;28;no;1;yes;"{""code"": ""13021"", ""name"": ""Boussingault - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.82603516605852, ""longitude"": 2.342176808004326}}";29;yes;0;1;no;0;3;0;13021;Boussingault - Tolbiac;Operative;yes;48.8260351661, 2.342176808;2019-06-29
29;0;31;no;1;no;"{""code"": ""19124"", ""name"": ""Alexander Fleming - Belvédère"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1514454734, ""gps"": {""latitude"": 48.88179064200294, ""longitude"": 2.4030599377642674}}";31;yes;0;0;no;0;1;0;19124;Alexander Fleming - Belvédère;Operative;yes;48.881790642, 2.40305993776;2017-12-28
22;0;24;no;1;yes;"{""code"": ""16014"", ""name"": ""Eylau - Trocadéro"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1557612968, ""gps"": {""latitude"": 48.863354122370744, ""longitude"": 2.2864209115505223}}";0;yes;0;0;no;0;2;0;16014;Eylau - Trocadéro;Operative;yes;48.8633541224, 2.28642091155;2019-05-11
37;0;38;no;1;yes;"{""code"": ""14113"", ""name"": ""Santé - Arago"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1531173612, ""gps"": {""latitude"": 48.83507657562064, ""longitude"": 2.3415737262044938}}";0;yes;0;0;no;0;1;0;14113;Santé - Arago;Operative;yes;48.8350765756, 2.3415737262;2018-07-09
21;0;51;no;1;yes;"{""code"": ""15125"", ""name"": ""Parc Suzanne Lenglen"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561871643, ""gps"": {""latitude"": 48.833250690537874, ""longitude"": 2.2765403240919113}}";0;yes;2;25;no;2;5;0;15125;Parc Suzanne Lenglen;Operative;yes;48.8332506905, 2.27654032409;2019-06-30
0;0;0;no;1;no;"{""code"": ""15060"", ""name"": ""Place de la Montagne du Goulet"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1516834859, ""gps"": {""latitude"": 48.8443415, ""longitude"": 2.2773844}}";21;yes;21;0;no;22;1;0;15060;Place de la Montagne du Goulet;Operative;no;48.8443415, 2.2773844;2018-01-24
14;0;15;no;1;no;"{""code"": ""20002"", ""name"": ""Square de la rue Pixérécourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554328812, ""gps"": {""latitude"": 48.8736824, ""longitude"": 2.3960278}}";0;yes;0;0;no;0;0;0;20002;Square de la rue Pixérécourt;Operative;yes;48.8736824, 2.3960278;2019-04-03
43;0;48;no;1;yes;"{""code"": ""10004"", ""name"": ""Metz - Faubourg Saint-Denis"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.870893, ""longitude"": 2.353521}}";0;yes;0;4;no;0;1;0;10004;Metz - Faubourg Saint-Denis;Operative;yes;48.870893, 2.353521;2018-11-30
0;0;0;no;1;no;"{""code"": ""19025"", ""name"": ""Botzaris - Crimée"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.87959698690176, ""longitude"": 2.3887913337477067}}";0;yes;20;0;no;21;1;0;19025;Botzaris - Crimée;Operative;no;48.8795969869, 2.38879133375;2018-10-30
14;0;16;no;1;yes;"{""code"": ""21118"", ""name"": ""Neuilly - Petit"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549494000, ""gps"": {""latitude"": 48.899288035838254, ""longitude"": 2.2966924309730534}}";0;yes;0;1;no;0;0;0;21118;Neuilly - Petit;Operative;yes;48.8992880358, 2.29669243097;2019-02-06
26;0;28;no;1;no;"{""code"": ""21203"", ""name"": ""Place Jules Ferry"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539619080, ""gps"": {""latitude"": 48.812107928414775, ""longitude"": 2.325837314128876}}";0;yes;0;0;no;0;2;0;21203;Place Jules Ferry;Operative;yes;48.8121079284, 2.32583731413;2018-10-15
30;0;33;no;1;yes;"{""code"": ""14101"", ""name"": ""Gare Montparnasse - Edgar Quinet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546261200, ""gps"": {""latitude"": 48.841487851078895, ""longitude"": 2.3233232282800524}}";33;yes;0;1;no;0;2;0;14101;Gare Montparnasse - Edgar Quinet;Operative;yes;48.8414878511, 2.32332322828;2018-12-31
28;0;32;no;1;yes;"{""code"": ""21115"", ""name"": ""Chancé Milly - Cimetière Communal Sud"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554881520, ""gps"": {""latitude"": 48.897369, ""longitude"": 2.303419}}";0;yes;0;1;no;0;3;0;21115;Chancé Milly - Cimetière Communal Sud;Operative;yes;48.897369, 2.303419;2019-04-10
28;0;30;no;1;yes;"{""code"": ""31021"", ""name"": ""Résistance - Hoche"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555970400, ""gps"": {""latitude"": 48.864273423741956, ""longitude"": 2.435784414410591}}";0;yes;0;0;no;0;2;0;31021;Résistance - Hoche;Operative;yes;48.8642734237, 2.43578441441;2019-04-22
37;0;42;no;1;no;"{""code"": ""16115"", ""name"": ""Raffet - Montmorency"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561872236, ""gps"": {""latitude"": 48.85258670812, ""longitude"": 2.2629252456151954}}";0;yes;0;2;no;0;3;0;16115;Raffet - Montmorency;Operative;yes;48.8525867081, 2.26292524562;2019-06-30
38;0;44;no;1;yes;"{""code"": ""15123"", ""name"": ""Commerce - Letellier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563832800, ""gps"": {""latitude"": 48.84797660373612, ""longitude"": 2.2966245196598805}}";0;yes;0;3;no;0;1;0;15123;Commerce - Letellier;Operative;yes;48.8479766037, 2.29662451966;2019-07-22
18;0;48;no;1;no;"{""code"": ""13121"", ""name"": ""Bruneseau - Quai d'Ivry"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552863600, ""gps"": {""latitude"": 48.82494563758295, ""longitude"": 2.388566136360169}}";0;yes;0;23;no;0;7;0;13121;Bruneseau - Quai d'Ivry;Operative;yes;48.8249456376, 2.38856613636;2019-03-17
0;0;0;no;0;yes;"{""code"": ""22604"", ""name"": ""Hôtel de Ville de Fontenay-aux-Roses"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.790844603480856, ""longitude"": 2.2871455930319455}}";0;yes;32;1;no;34;1;0;22604;Hôtel de Ville de Fontenay-aux-Roses;Operative;no;48.7908446035, 2.28714559303;2018-10-30
42;0;47;no;0;yes;"{""code"": ""41302"", ""name"": ""Charles de Gaulle - Beauté "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1538675940, ""gps"": {""latitude"": 48.83649602312711, ""longitude"": 2.479562651149885}}";0;yes;2;2;no;2;2;0;41302;Charles de Gaulle - Beauté;Operative;yes;48.8364960231, 2.47956265115;2018-10-04
16;0;20;no;0;no;"{""code"": ""42305"", ""name"": ""Vanne - Saussaies"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556167440, ""gps"": {""latitude"": 48.786404, ""longitude"": 2.338848}}";0;yes;0;0;no;0;4;0;42305;Vanne - Saussaies;Operative;yes;48.786404, 2.338848;2019-04-25
14;0;17;no;0;yes;"{""code"": ""32301"", ""name"": ""Mairie de Romainville"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.885109, ""longitude"": 2.435679}}";17;yes;0;1;no;0;1;0;32301;Mairie de Romainville;Operative;yes;48.885109, 2.435679;2018-10-30
0;0;0;no;1;yes;"{""code"": ""10018"", ""name"": ""Square Alban Satragne"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552859940, ""gps"": {""latitude"": 48.87534054839558, ""longitude"": 2.35588476061821}}";30;yes;30;0;no;30;0;0;10018;Square Alban Satragne;Operative;yes;48.8753405484, 2.35588476062;2019-03-17
34;0;34;no;1;yes;"{""code"": ""15023"", ""name"": ""La Motte-Picquet - Grenelle"", ""state"": ""Close"", ""type"": ""yes"", ""dueDate"": 1571004000, ""gps"": {""latitude"": 48.84858321339195, ""longitude"": 2.299347817897797}}";32;yes;0;0;no;0;0;0;15023;La Motte-Picquet - Grenelle;Close;yes;48.8485832134, 2.2993478179;2019-10-13
29;0;30;no;1;no;"{""code"": ""14131"", ""name"": ""Jourdan - Monticelli"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554036560, ""gps"": {""latitude"": 48.822032, ""longitude"": 2.329095}}";0;yes;0;1;no;0;0;0;14131;Jourdan - Monticelli;Operative;yes;48.822032, 2.329095;2019-03-31
20;0;22;no;1;no;"{""code"": ""44007"", ""name"": ""Camille Groult - Guy Môquet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545757075, ""gps"": {""latitude"": 48.787482746521306, ""longitude"": 2.3976725712418556}}";0;yes;0;0;no;0;2;0;44007;Camille Groult - Guy Môquet;Operative;yes;48.7874827465, 2.39767257124;2018-12-25
11;0;17;no;1;no;"{""code"": ""42209"", ""name"": ""Place de l'Europe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1559279580, ""gps"": {""latitude"": 48.82529858840266, ""longitude"": 2.3945679143071175}}";0;yes;0;4;no;0;2;0;42209;Place de l'Europe;Operative;yes;48.8252985884, 2.39456791431;2019-05-31
47;0;52;no;1;yes;"{""code"": ""6015"", ""name"": ""André Mazet - Saint-André des Arts"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522965646, ""gps"": {""latitude"": 48.85375581057431, ""longitude"": 2.3390958085656166}}";55;yes;2;4;no;3;1;0;6015;André Mazet - Saint-André des Arts;Operative;yes;48.8537558106, 2.33909580857;2018-04-05
11;0;20;no;1;yes;"{""code"": ""6021"", ""name"": ""Beaux-Arts - Bonaparte"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529654643, ""gps"": {""latitude"": 48.8566039745635, ""longitude"": 2.334742918610573}}";0;yes;0;8;no;0;1;0;6021;Beaux-Arts - Bonaparte;Operative;yes;48.8566039746, 2.33474291861;2018-06-22
17;1;20;no;1;no;"{""code"": ""11104"", ""name"": ""Charonne - Robert et Sonia Delauney"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540245629, ""gps"": {""latitude"": 48.85590755596891, ""longitude"": 2.3925706744194035}}";0;yes;0;1;no;0;2;1;11104;Charonne - Robert et Sonia Delauney;Operative;yes;48.855907556, 2.39257067442;2018-10-22
46;0;60;no;1;yes;"{""code"": ""7003"", ""name"": ""Square Boucicaut"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530350922, ""gps"": {""latitude"": 48.851296433665276, ""longitude"": 2.325061820447445}}";0;yes;0;9;no;0;5;0;7003;Square Boucicaut;Operative;yes;48.8512964337, 2.32506182045;2018-06-30
32;0;38;no;1;yes;"{""code"": ""17041"", ""name"": ""Guersant - Gouvion-Saint-Cyr"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.88287775178599, ""longitude"": 2.287667370814871}}";39;yes;1;2;no;1;3;0;17041;Guersant - Gouvion-Saint-Cyr;Operative;yes;48.8828777518, 2.28766737081;2018-03-30
15;0;17;no;1;no;"{""code"": ""6108"", ""name"": ""Saint-Romain - Cherche-Midi"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529659445, ""gps"": {""latitude"": 48.84708159081946, ""longitude"": 2.321374788880348}}";0;yes;0;1;no;0;1;0;6108;Saint-Romain - Cherche-Midi;Operative;yes;48.8470815908, 2.32137478888;2018-06-22
22;0;22;no;0;yes;"{""code"": ""25006"", ""name"": ""Place Nelson Mandela "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553986800, ""gps"": {""latitude"": 48.862090937689715, ""longitude"": 2.196576297283173}}";0;yes;0;0;no;0;0;0;25006;Place Nelson Mandela;Operative;yes;48.8620909377, 2.19657629728;2019-03-30
19;0;19;no;0;no;"{""code"": ""44012"", ""name"": ""Génie - Mozart"", ""state"": ""Work in progress"", ""type"": ""yes"", ""dueDate"": 1567202400, ""gps"": {""latitude"": 48.794902381218904, ""longitude"": 2.3734183609485626}}";0;yes;0;0;no;0;0;0;44012;Génie - Mozart;Work in progress;yes;48.7949023812, 2.37341836095;2019-08-30
0;0;0;no;1;yes;"{""code"": ""17025"", ""name"": ""Chazelles - Courcelles "", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521586817, ""gps"": {""latitude"": 48.879406604954, ""longitude"": 2.3034455627202988}}";35;yes;33;1;no;35;1;0;17025;Chazelles - Courcelles;Operative;no;48.879406605, 2.30344556272;2018-03-20
14;0;20;no;0;yes;"{""code"": ""47007"", ""name"": ""Liberté - Vert-de-Maisons"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550642400, ""gps"": {""latitude"": 48.79014780960843, ""longitude"": 2.43286281824112}}";0;yes;0;3;no;0;3;0;47007;Liberté - Vert-de-Maisons;Operative;yes;48.7901478096, 2.43286281824;2019-02-20
24;0;33;no;1;no;"{""code"": ""15026"", ""name"": ""Bir Hakeim"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.853844054333514, ""longitude"": 2.289705348222022}}";33;yes;0;6;no;0;3;0;15026;Bir Hakeim;Operative;yes;48.8538440543, 2.28970534822;2018-01-31
0;0;0;no;1;no;"{""code"": ""19033"", ""name"": ""Cambrai - Benjamin Constant"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521154800, ""gps"": {""latitude"": 48.89594736851349, ""longitude"": 2.381133802246315}}";44;yes;38;1;no;43;2;0;19033;Cambrai - Benjamin Constant;Operative;no;48.8959473685, 2.38113380225;2018-03-15
0;0;0;no;1;yes;"{""code"": ""17048"", ""name"": ""De Toqueville - Terrasse"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1557352800, ""gps"": {""latitude"": 48.882428, ""longitude"": 2.314002}}";30;yes;23;1;no;30;4;0;17048;De Toqueville - Terrasse;Operative;no;48.882428, 2.314002;2019-05-08
16;0;24;no;0;no;"{""code"": ""92002"", ""name"": ""Théâtre des Amandiers - Palais des sports"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551679800, ""gps"": {""latitude"": 48.89264852683893, ""longitude"": 2.2136941552162175}}";0;yes;0;2;no;0;6;0;92002;Théâtre des Amandiers - Palais des sports;Operative;yes;48.8926485268, 2.21369415522;2019-03-04
24;0;25;no;1;no;"{""code"": ""21216"", ""name"": ""Louis Lejeune - Barbès"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549894441, ""gps"": {""latitude"": 48.81807418981508, ""longitude"": 2.3267009854316716}}";0;yes;0;0;no;0;0;0;21216;Louis Lejeune - Barbès;Operative;yes;48.8180741898, 2.32670098543;2019-02-11
23;0;26;no;1;yes;"{""code"": ""6029"", ""name"": ""Vaugirard - Monsieur le Prince"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554023383, ""gps"": {""latitude"": 48.848951441614176, ""longitude"": 2.3411329463124275}}";0;yes;0;1;no;0;1;0;6029;Vaugirard - Monsieur le Prince;Operative;yes;48.8489514416, 2.34113294631;2019-03-31
11;0;22;no;0;no;"{""code"": ""22207"", ""name"": ""Rond-point du Dr Albert Schweitzer"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553494200, ""gps"": {""latitude"": 48.79040933821818, ""longitude"": 2.3145720362663273}}";0;yes;0;5;no;0;6;0;22207;Rond-point du Dr Albert Schweitzer;Operative;yes;48.7904093382, 2.31457203627;2019-03-25
25;0;26;no;1;no;"{""code"": ""20035"", ""name"": ""Pyrénées - Ménilmontant"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522321200, ""gps"": {""latitude"": 48.8693268535238, ""longitude"": 2.395084574818611}}";26;yes;0;0;no;0;1;0;20035;Pyrénées - Ménilmontant;Operative;yes;48.8693268535, 2.39508457482;2018-03-29
6;0;22;no;1;no;"{""code"": ""7011"", ""name"": ""Las Cases - Bourgogne"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1529659965, ""gps"": {""latitude"": 48.85909110474066, ""longitude"": 2.3185685276985173}}";0;yes;0;10;no;0;6;0;7011;Las Cases - Bourgogne;Operative;yes;48.8590911047, 2.3185685277;2018-06-22
21;0;22;no;1;no;"{""code"": ""18111"", ""name"": ""Félix Ziem - Armand Gauthier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.88949630486821, ""longitude"": 2.333393658804396}}";0;yes;2;1;no;3;1;0;18111;Félix Ziem - Armand Gauthier;Operative;yes;48.8894963049, 2.3333936588;2018-10-30
13;0;14;no;1;yes;"{""code"": ""9002"", ""name"": ""Abbeville - Faubourg Poissonnière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558821655, ""gps"": {""latitude"": 48.879223, ""longitude"": 2.349147}}";0;yes;0;0;no;0;1;0;9002;Abbeville - Faubourg Poissonnière;Operative;yes;48.879223, 2.349147;2019-05-25
30;0;32;no;1;yes;"{""code"": ""10161"", ""name"": ""Gare de l'Est - Faubourg-Saint-Martin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546120800, ""gps"": {""latitude"": 48.87564264747718, ""longitude"": 2.3594588041305546}}";0;yes;0;1;no;0;0;0;10161;Gare de l'Est - Faubourg-Saint-Martin;Operative;yes;48.8756426475, 2.35945880413;2018-12-29
32;0;41;no;1;yes;"{""code"": ""7020"", ""name"": ""Champ de Mars - Cler"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527717600, ""gps"": {""latitude"": 48.856691550115315, ""longitude"": 2.306646779179573}}";1;yes;0;6;no;0;2;0;7020;Champ de Mars - Cler;Operative;yes;48.8566915501, 2.30664677918;2018-05-30
23;0;27;no;1;yes;"{""code"": ""8009"", ""name"": ""Gare Saint-Lazare - Isly"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.874777677621296, ""longitude"": 2.326515804784655}}";0;yes;0;3;no;0;1;0;8009;Gare Saint-Lazare - Isly;Operative;yes;48.8747776776, 2.32651580478;2019-06-29
4;0;5;no;1;yes;"{""code"": ""12151"", ""name"": ""Gare de Lyon - Place Louis Armand"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544889600, ""gps"": {""latitude"": 48.8455150897939, ""longitude"": 2.3726498446286}}";60;yes;39;12;no;55;3;0;12151;Gare de Lyon - Place Louis Armand;Operative;yes;48.8455150898, 2.37264984463;2018-12-15
23;0;24;no;1;no;"{""code"": ""15112"", ""name"": ""Vigée-Lebrun - Anselme Payen"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543254302, ""gps"": {""latitude"": 48.838683941628375, ""longitude"": 2.3110422492027287}}";0;yes;0;1;no;0;0;0;15112;Vigée-Lebrun - Anselme Payen;Operative;yes;48.8386839416, 2.3110422492;2018-11-26
28;0;33;no;1;yes;"{""code"": ""8036"", ""name"": ""Lisbonne - Monceau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.87745567681383, ""longitude"": 2.309694221419506}}";33;yes;0;2;no;0;1;0;8036;Lisbonne - Monceau;Operative;yes;48.8774556768, 2.30969422142;2018-04-14
45;0;49;no;1;no;"{""code"": ""10107"", ""name"": ""Gare du Nord - Hôpital Lariboisière"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563141600, ""gps"": {""latitude"": 48.881949, ""longitude"": 2.352339}}";0;yes;0;2;no;0;2;0;10107;Gare du Nord - Hôpital Lariboisière;Operative;yes;48.881949, 2.352339;2019-07-14
24;0;24;no;1;yes;"{""code"": ""19003"", ""name"": ""Quai de la Seine"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554158160, ""gps"": {""latitude"": 48.884492238407525, ""longitude"": 2.3703941702842717}}";0;yes;0;0;no;0;0;0;19003;Quai de la Seine;Operative;yes;48.8844922384, 2.37039417028;2019-04-01
28;0;36;no;1;yes;"{""code"": ""5018"", ""name"": ""Mutualité"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517504440, ""gps"": {""latitude"": 48.8482255727241, ""longitude"": 2.350287325680256}}";37;yes;0;7;no;1;2;0;5018;Mutualité;Operative;yes;48.8482255727, 2.35028732568;2018-02-01
21;0;25;no;1;yes;"{""code"": ""10105"", ""name"": ""Mazagran - Bonne Nouvelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564524000, ""gps"": {""latitude"": 48.870278, ""longitude"": 2.351281}}";0;yes;0;2;no;0;1;0;10105;Mazagran - Bonne Nouvelle;Operative;yes;48.870278, 2.351281;2019-07-30
14;0;22;no;1;yes;"{""code"": ""15056"", ""name"": ""Place Balard "", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517180452, ""gps"": {""latitude"": 48.836395736424116, ""longitude"": 2.2784192115068436}}";22;yes;0;8;no;0;0;0;15056;Place Balard;Operative;yes;48.8363957364, 2.27841921151;2018-01-28
8;0;35;no;1;no;"{""code"": ""8034"", ""name"": ""Berri - Haussmann"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546297219, ""gps"": {""latitude"": 48.874746047357135, ""longitude"": 2.3082953318953514}}";31;yes;0;15;no;0;12;0;8034;Berri - Haussmann;Operative;yes;48.8747460474, 2.3082953319;2018-12-31
1;0;1;no;1;yes;"{""code"": ""13014"", ""name"": ""Gare d'Austerlitz"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545051083, ""gps"": {""latitude"": 48.842524, ""longitude"": 2.364044}}";0;yes;5;7;no;13;1;0;13014;Gare d'Austerlitz;Operative;yes;48.842524, 2.364044;2018-12-17
34;0;42;no;1;yes;"{""code"": ""7014"", ""name"": ""Saint-François-Xavier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553731200, ""gps"": {""latitude"": 48.851544847689894, ""longitude"": 2.3146149516105656}}";42;yes;0;6;no;0;2;0;7014;Saint-François-Xavier;Operative;yes;48.8515448477, 2.31461495161;2019-03-28
41;0;43;no;1;yes;"{""code"": ""18003"", ""name"": ""Cimetière de Montmartre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523311200, ""gps"": {""latitude"": 48.886472466141925, ""longitude"": 2.3328901827335358}}";41;yes;0;0;no;0;0;0;18003;Cimetière de Montmartre;Operative;yes;48.8864724661, 2.33289018273;2018-04-09
